# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LinTwoCptModel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.data.R
# init = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.init.R
# random
#   seed = 334584
# output
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel/LinTwoCptModel3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL,Q,V1,V2,ka,sigma,K.1.1,K.2.1,K.3.1,K.1.2,K.2.2,K.3.2,K.1.3,K.2.3,K.3.3,k10,k12,k21,cHat.1,cHat.2,cHat.3,cHat.4,cHat.5,cHat.6,cHat.7,cHat.8,cHat.9,cHat.10,cHat.11,cHat.12,cHat.13,cHat.14,cHat.15,cHat.16,cHat.17,cHatObs.1,cHatObs.2,cHatObs.3,cHatObs.4,cHatObs.5,cHatObs.6,cHatObs.7,cHatObs.8,cHatObs.9,cHatObs.10,cHatObs.11,cHatObs.12,cHatObs.13,cHatObs.14,cHatObs.15,cHatObs.16,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,x.7.1,x.8.1,x.9.1,x.10.1,x.11.1,x.12.1,x.13.1,x.14.1,x.15.1,x.16.1,x.17.1,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,x.7.2,x.8.2,x.9.2,x.10.2,x.11.2,x.12.2,x.13.2,x.14.2,x.15.2,x.16.2,x.17.2,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,x.7.3,x.8.3,x.9.3,x.10.3,x.11.3,x.12.3,x.13.3,x.14.3,x.15.3,x.16.3,x.17.3,cObsPred.1,cObsPred.2,cObsPred.3,cObsPred.4,cObsPred.5,cObsPred.6,cObsPred.7,cObsPred.8,cObsPred.9,cObsPred.10,cObsPred.11,cObsPred.12,cObsPred.13,cObsPred.14,cObsPred.15,cObsPred.16
12.063,0.968675,0.210059,4,31,0,-7.13896,4.46081,4.64663,29.1605,53.0133,1.34148,0.114171,-1.34148,1.34148,0,0,-0.312321,0.159347,0,0.0876503,-0.0876503,0.152974,0.159347,0.0876503,0,76.9563,95.262,105.437,110.046,110.9,109.277,106.07,69.0674,44.3803,31.2784,24.2155,20.15,17.5823,15.7823,14.3934,13.2402,76.9563,95.262,105.437,110.046,110.9,109.277,106.07,69.0674,44.3803,31.2784,24.2155,20.15,17.5823,15.7823,14.3934,13.2402,5000,2556.65,1828.2,1307.29,934.812,668.46,477.998,341.804,23.366,1.59732,0.109194,0.00746458,0.000510285,3.48835e-05,2.38466e-06,1.63017e-07,1.1144e-08,0,2244.09,2777.89,3074.6,3208.99,3233.9,3186.56,3093.05,2014.04,1294.15,912.094,706.137,587.583,512.71,460.22,419.718,386.091,0,100.888,198.611,310.272,427.789,545.745,660.596,770.108,1387.17,1633.93,1686.15,1647.74,1569.92,1477.25,1381.31,1287.43,1197.92,84.7444,98.4206,106.661,92.9248,103.131,109.05,121.928,62.8444,50.1115,31.8318,22.0753,19.2925,14.6849,16.0951,12.0056,13.2283
12.8703,0.968248,0.210059,4,15,0,-9.63214,4.46103,5.03113,19.9923,52.2278,0.780831,0.0736027,-0.780831,0.780831,0,0,-0.474791,0.251654,0,0.0963305,-0.0963305,0.223138,0.251654,0.0963305,0,71.4841,91.899,105.145,112.928,116.598,117.219,115.624,76.5972,45.5521,30.2448,23.1742,19.6029,17.4371,15.8526,14.5389,13.3795,71.4841,91.899,105.145,112.928,116.598,117.219,115.624,76.5972,45.5521,30.2448,23.1742,19.6029,17.4371,15.8526,14.5389,13.3795,5000,3383.88,2783.79,2290.13,1884,1549.9,1275.05,1048.94,220.053,46.1644,9.6847,2.03173,0.42623,0.0894177,0.0187587,0.00393533,0.000825582,0,1429.13,1837.27,2102.08,2257.68,2331.07,2343.48,2311.59,1531.35,910.69,604.661,463.305,391.906,348.607,316.929,290.666,267.486,0,98.3275,198.406,316.803,445.28,577.682,709.496,837.486,1576.89,1840.58,1853.7,1768.3,1652.05,1531.08,1414.6,1305.44,1204.17,76.4467,86.7812,113.963,110.554,108.844,118.833,124.173,81.3183,48.604,35.0539,24.087,19.3797,17.5521,16.6004,15.0416,12.4569
12.5227,0.838385,0.210059,3,15,0,-8.37836,4.43247,4.71127,21.0892,45.0139,0.895579,0.0691624,-0.895579,0.895579,0,0,-0.433574,0.223397,0,0.104663,-0.104663,0.210177,0.223397,0.104663,0,76.4019,97.4724,110.74,118.178,121.317,121.338,119.149,77.8008,46.9435,31.8142,24.6057,20.7743,18.3475,16.5373,15.0354,13.7192,76.4019,97.4724,110.74,118.178,121.317,121.338,119.149,77.8008,46.9435,31.8142,24.6057,20.7743,18.3475,16.5373,15.0354,13.7192,5000,3195.2,2554.24,2041.86,1632.26,1304.83,1043.08,833.835,139.056,23.19,3.86732,0.644941,0.107555,0.0179366,0.00299123,0.000498839,8.31899e-05,0,1611.26,2055.62,2335.42,2492.29,2558.49,2558.93,2512.75,1640.76,990.002,670.937,518.916,438.114,386.934,348.759,317.085,289.327,0,98.8371,198.273,314.866,440.3,568.502,695.123,817.13,1502.09,1730.25,1727.96,1636.83,1518.55,1397.07,1280.94,1172.84,1073.25,82.6652,100.387,113.283,128.473,124.98,118.302,114.118,72.1327,49.252,36.467,23.5966,21.9059,16.9055,17.614,17.0946,13.1058
12.5008,1,0.210059,3,15,0,-11.8802,3.99764,4.15714,18.412,51.7519,0.734528,0.127106,-0.734528,0.734528,0,0,-0.442906,0.225784,0,0.0803281,-0.0803281,0.217122,0.225784,0.0803281,0,74.4305,96.579,111.503,120.813,125.804,127.512,126.765,87.9187,52.5649,33.7622,24.7574,20.3117,17.8267,16.1757,14.8976,13.8074,74.4305,96.579,111.503,120.813,125.804,127.512,126.765,87.9187,52.5649,33.7622,24.7574,20.3117,17.8267,16.1757,14.8976,13.8074,5000,3463.13,2882.17,2398.66,1996.26,1661.38,1382.67,1150.71,264.828,60.9482,14.0268,3.22816,0.742937,0.170981,0.0393501,0.00905613,0.0020842,0,1370.41,1778.21,2052.99,2224.41,2316.3,2347.75,2334,1618.76,967.823,621.628,455.832,373.979,328.224,297.827,274.294,254.222,0,84.2725,171.311,275.525,390.002,509.453,629.891,748.362,1474.07,1779.47,1836.41,1783.46,1689.55,1584.22,1479.18,1378.69,1284.11,79.6074,91.7908,124.085,93.5393,127.399,154.639,126.006,101.967,51.1164,33.2313,19.7163,20.8707,17.5886,18.3424,15.5221,17.5703
12.798,0.88987,0.210059,4,15,0,-7.68244,3.69392,5.40042,19.3939,74.3027,0.818145,0.108151,-0.818145,0.818145,0,0,-0.468928,0.27846,0,0.0726814,-0.0726814,0.190468,0.27846,0.0726814,0,76.6155,98.1232,111.846,119.681,123.118,123.323,121.204,78.0165,45.1688,29.4914,22.6003,19.3917,17.6304,16.4363,15.478,14.6324,76.6155,98.1232,111.846,119.681,123.118,123.323,121.204,78.0165,45.1688,29.4914,22.6003,19.3917,17.6304,16.4363,15.478,14.6324,5000,3321.33,2706.97,2206.25,1798.15,1465.54,1194.45,973.506,189.543,36.9042,7.18529,1.39898,0.272384,0.0530335,0.0103257,0.00201042,0.000391432,0,1485.87,1902.99,2169.14,2321.08,2387.73,2391.71,2350.61,1513.04,875.999,571.953,438.308,376.081,341.922,318.764,300.178,283.779,0,113.894,229.77,366.874,515.731,669.293,822.405,971.386,1848.03,2195.6,2261.35,2211.77,2121.37,2019.52,1917.09,1817.89,1723.12,75.5263,108.174,103.743,131.474,120.336,134.231,126.783,78.5781,43.8057,25.7941,26.2248,20.8332,18.4842,16.5815,15.5998,13.3756
14.7533,0.927107,0.210059,4,15,0,-12.1731,3.67094,4.34615,21.5235,71.2316,0.871888,0.0885622,-0.871888,0.871888,0,0,-0.372481,0.201926,0,0.0610143,-0.0610143,0.170555,0.201926,0.0610143,0,74.4315,95.9489,110.129,118.708,123.056,124.246,123.117,84.7234,51.0768,32.8698,23.8435,19.308,16.8523,15.3504,14.2931,13.4521,74.4315,95.9489,110.129,118.708,123.056,124.246,123.117,84.7234,51.0768,32.8698,23.8435,19.308,16.8523,15.3504,14.2931,13.4521,5000,3233.27,2600.03,2090.81,1681.32,1352.03,1087.23,874.294,152.878,26.7321,4.67434,0.81735,0.142921,0.024991,0.00436989,0.000764114,0.000133612,0,1602.03,2065.15,2370.35,2555.01,2648.59,2674.2,2649.91,1823.54,1099.35,707.472,513.195,415.575,362.721,330.395,307.636,289.537,0,88.8518,180.146,289.118,408.566,533.061,658.568,782.138,1553.88,1916.34,2029.7,2023.51,1965.21,1886.27,1800.79,1714.91,1631.25,79.6165,97.5569,100.813,116.348,111.595,122.151,138.967,88.3309,49.278,34.1374,25.4895,21.4239,18.2518,17.682,15.8672,15.243
15.0753,0.99967,0.210059,4,15,0,-12.9191,4.07243,4.51646,22.8633,57.8503,0.896659,0.123073,-0.896659,0.896659,0,0,-0.375663,0.197542,0,0.0780716,-0.0780716,0.178121,0.197542,0.0780716,0,71.5853,92.0024,105.304,113.215,117.087,117.972,116.686,79.9702,49.0044,32.5219,24.3202,20.0644,17.6066,15.9723,14.7312,13.6942,71.5853,92.0024,105.304,113.215,117.087,117.972,116.686,79.9702,49.0044,32.5219,24.3202,20.0644,17.6066,15.9723,14.7312,13.6942,5000,3193.47,2552.17,2039.65,1630.06,1302.71,1041.11,832.036,138.457,23.0402,3.83406,0.638015,0.10617,0.0176675,0.00294,0.000489238,8.14127e-05,0,1636.68,2103.48,2407.59,2588.47,2677,2697.23,2667.83,1828.38,1120.4,743.557,556.041,458.738,402.545,365.18,336.805,313.095,0,88.738,179.276,286.721,403.797,525.081,646.588,765.452,1485.44,1794.96,1866.7,1829.74,1748.57,1652.23,1553.23,1456.76,1364.81,74.6341,77.648,100.696,101.409,98.6811,110.128,108.591,72.6989,44.4665,31.2177,23.098,20.7752,16.8368,17.0529,16.4197,14.8091
13.6252,0.789908,0.210059,3,11,0,-10.8728,4.96907,4.53144,21.3105,36.0758,0.805607,0.117872,-0.805607,0.805607,0,0,-0.445813,0.212639,0,0.125609,-0.125609,0.233174,0.212639,0.125609,0,69.2962,89.1878,102.185,109.93,113.72,114.573,113.288,77.1483,47.4237,32.0964,24.476,20.2507,17.4824,15.3865,13.6532,12.1561,69.2962,89.1878,102.185,109.93,113.72,114.573,113.288,77.1483,47.4237,32.0964,24.476,20.2507,17.4824,15.3865,13.6532,12.1561,5000,3342.22,2732.54,2234.08,1826.55,1493.36,1220.95,998.225,199.291,39.7874,7.94335,1.58585,0.316607,0.0632091,0.0126194,0.00251939,0.000502985,0,1476.74,1900.64,2177.61,2342.66,2423.42,2441.61,2414.23,1644.07,1010.62,683.99,521.595,431.554,372.559,327.893,290.956,259.052,0,85.3627,171.886,273.883,384.142,497.307,609.471,717.855,1326.53,1514.63,1486.99,1378.75,1249.57,1122.1,1003.87,896.752,800.576,67.8607,102.729,106.214,113.992,123.262,133.821,109.062,82.7812,60.6026,34.8024,23.358,16.7193,19.2826,14.1156,13.546,14.9102
13.8954,0.937133,0.210059,4,31,0,-11.3177,4.05403,5.13869,23.8413,67.2911,0.893318,0.1108,-0.893318,0.893318,0,0,-0.38558,0.215538,0,0.076365,-0.076365,0.170043,0.215538,0.076365,0,68.2743,87.6651,100.242,107.665,111.233,111.957,110.62,75.2331,45.987,30.7041,23.2455,19.4404,17.2636,15.815,14.7058,13.769,68.2743,87.6651,100.242,107.665,111.233,111.957,110.62,75.2331,45.987,30.7041,23.2455,19.4404,17.2636,15.815,14.7058,13.769,5000,3198.81,2558.57,2046.48,1636.88,1309.26,1047.21,837.614,140.319,23.5067,3.9379,0.659688,0.110513,0.0185134,0.00310141,0.000519557,8.70377e-05,0,1627.75,2090.05,2389.89,2566.88,2651.94,2669.19,2637.31,1793.65,1096.39,732.025,554.201,463.483,411.586,377.051,350.606,328.271,0,96.3821,194.639,311.165,438.047,569.394,700.887,829.427,1606,1939.68,2020,1985.93,1905.74,1809.64,1710.41,1613.28,1520.26,64.1362,89.1861,96.7815,127.743,118.099,123.318,107.176,77.2969,44.8092,30.6421,17.4018,24.1528,17.7837,15.4316,15.2469,12.8156
14.6631,0.901246,0.210059,2,7,0,-9.96739,3.8512,4.9353,22.3678,72.1028,0.843126,0.0930664,-0.843126,0.843126,0,0,-0.392818,0.220643,0,0.0684481,-0.0684481,0.172176,0.220643,0.0684481,0,69.3802,89.4923,102.765,110.805,114.883,116,114.941,78.9486,47.7442,31.1948,23.163,19.1679,16.975,15.5795,14.5464,13.6896,69.3802,89.4923,102.765,110.805,114.883,116,114.941,78.9486,47.7442,31.1948,23.163,19.1679,16.975,15.5795,14.5464,13.6896,5000,3280.1,2656.72,2151.82,1742.87,1411.64,1143.36,926.062,171.518,31.7673,5.8837,1.08973,0.201832,0.0373818,0.00692358,0.00128233,0.000237504,0,1551.88,2001.75,2298.63,2478.47,2569.69,2594.68,2570.99,1765.91,1067.93,697.76,518.106,428.745,379.694,348.48,325.373,306.206,0,93.8755,190.286,305.286,431.216,562.301,694.244,823.91,1624.08,1984.58,2084.1,2062.91,1991.8,1902.57,1808.77,1716.01,1626.52,66.2698,89.3053,91.2219,112.705,120.472,128.837,134.245,76.2197,49.8586,27.4384,28.571,22.1772,16.6298,14.7517,15.7437,13.9837
13.7803,1,0.210059,4,15,0,-12.8735,3.85745,4.6349,26.4791,68.806,1.05409,0.132215,-1.05409,1.05409,0,0,-0.320719,0.17504,0,0.0673618,-0.0673618,0.145679,0.17504,0.0673618,0,71.0097,90.3939,102.608,109.54,112.624,112.941,111.307,76.4862,48.2986,32.7886,24.6104,20.1593,17.5602,15.8861,14.6834,13.7303,71.0097,90.3939,102.608,109.54,112.624,112.941,111.307,76.4862,48.2986,32.7886,24.6104,20.1593,17.5602,15.8861,14.6834,13.7303,5000,2951.73,2267.94,1742.55,1338.87,1028.71,790.397,607.294,73.7612,8.95895,1.08814,0.132165,0.0160526,0.00194973,0.000236812,2.87629e-05,3.4935e-06,0,1880.27,2393.55,2716.95,2900.53,2982.18,2990.58,2947.32,2025.29,1278.9,868.213,651.661,533.799,464.978,420.649,388.802,363.567,0,91.1928,183.223,291.652,409.104,530.224,651.182,769.293,1492.29,1831.74,1943.86,1943.25,1890.17,1814.32,1730.05,1644.19,1559.93,79.8874,96.6017,102.769,107.324,118.502,115.064,121.393,74.7308,47.0453,40.1706,23.7949,24.9374,22.4044,15.5819,14.395,15.919
12.7235,0.851686,0.210059,5,31,0,-9.94478,4.84491,4.53717,18.8402,42.4986,0.72199,0.119126,-0.72199,0.72199,0,0,-0.497981,0.240824,0,0.10676,-0.10676,0.257158,0.240824,0.10676,0,70.7389,91.3015,104.854,113.015,117.077,118.066,116.796,78.4967,46.5928,30.4696,22.871,18.9558,16.5428,14.7669,13.3021,12.0245,70.7389,91.3015,104.854,113.015,117.077,118.066,116.796,78.4967,46.5928,30.4696,22.871,18.9558,16.5428,14.7669,13.3021,12.0245,5000,3484.91,2909.4,2428.92,2027.8,1692.92,1413.34,1179.93,278.449,65.7102,15.5067,3.65939,0.863567,0.20379,0.0480918,0.011349,0.00267822,0,1332.74,1720.14,1975.47,2129.22,2205.75,2224.4,2200.46,1478.9,877.818,574.053,430.894,357.132,311.669,278.212,250.614,226.544,0,87.3371,176.514,282.248,397.201,515.849,634.108,749.022,1410.24,1632.94,1623.29,1524.29,1400.02,1274.9,1157.15,1048.98,950.48,62.71,80.2177,103.784,112.922,122.339,127.686,117.472,70.8894,41.2298,28.5656,22.3125,17.7044,14.3136,15.2871,11.9689,12.1991
10.2118,0.835235,0.210059,4,15,0,-7.2558,4.20703,4.81696,16.2224,45.687,0.599955,0.131522,-0.599955,0.599955,0,0,-0.556267,0.296933,0,0.105434,-0.105434,0.259335,0.296933,0.105434,0,69.3458,90.1887,104.354,113.305,118.226,120.069,119.599,84.4263,51.9675,34.7744,26.4719,22.1779,19.5533,17.6346,16.0504,14.6599,69.3458,90.1887,104.354,113.305,118.226,120.069,119.599,84.4263,51.9675,34.7744,26.4719,22.1779,19.5533,17.6346,16.0504,14.6599,5000,3704.18,3188.25,2744.18,2361.97,2032.99,1749.83,1506.11,453.672,136.656,41.1637,12.3994,3.73496,1.12505,0.33889,0.102081,0.0307489,0,1124.95,1463.08,1692.87,1838.08,1917.9,1947.8,1940.17,1369.6,843.037,564.124,429.437,359.778,317.201,286.076,260.376,237.818,0,90.429,183.679,295.128,417.272,544.366,672.081,797.215,1544.27,1825.86,1843.96,1753.87,1629.26,1499.61,1375.39,1259.78,1153.32,69.7971,82.0541,119.016,127.918,108.44,126.462,130.655,95.8622,51.3988,33.1924,24.405,26.447,18.8371,18.7252,16.8885,15.1139
14.8246,0.837682,0.210059,3,11,0,-8.46123,4.35136,4.80003,20.6044,46.5031,0.773355,0.0949366,-0.773355,0.773355,0,0,-0.444147,0.232961,0,0.10322,-0.10322,0.211186,0.232961,0.10322,0,69.3639,89.6148,103.045,111.235,115.439,116.653,115.665,79.8414,49.0783,33.098,25.348,21.2801,18.7692,16.9349,15.4287,14.1125,69.3639,89.6148,103.045,111.235,115.439,116.653,115.665,79.8414,49.0783,33.098,25.348,21.2801,18.7692,16.9349,15.4287,14.1125,5000,3396.55,2799.45,2307.31,1901.69,1567.38,1291.84,1064.74,226.733,48.2821,10.2815,2.18943,0.466233,0.099283,0.0211421,0.00450214,0.000958719,0,1429.2,1846.46,2123.19,2291.92,2378.54,2403.57,2383.2,1645.09,1011.23,681.965,522.282,438.465,386.728,348.935,317.899,290.78,0,90.6122,183.286,293.358,413.28,537.368,661.409,782.35,1493.21,1756.91,1774.93,1692.3,1576.61,1455.15,1337.99,1228.38,1127.07,56.2264,75.1074,119.032,130.008,131.065,129.626,100.815,77.59,46.3098,34.1869,27.4414,20.3754,16.6221,16.6298,16.3584,13.8028
12.0241,0.860149,0.210059,4,15,0,-10.0665,4.57164,3.78868,23.4823,42.169,0.976234,0.160064,-0.976234,0.976234,0,0,-0.356027,0.161342,0,0.0898451,-0.0898451,0.194685,0.161342,0.0898451,0,74.8406,95.6039,108.825,116.422,119.873,120.31,118.598,80.3414,49.4058,32.81,24.2638,19.6104,16.7955,14.8677,13.393,12.172,74.8406,95.6039,108.825,116.422,119.873,120.31,118.598,80.3414,49.4058,32.81,24.2638,19.6104,16.7955,14.8677,13.393,12.172,5000,3068.9,2404.31,1883.64,1475.72,1156.14,905.768,709.616,100.711,14.2932,2.02854,0.287898,0.0408594,0.00579889,0.000822998,0.000116803,1.6577e-05,0,1757.43,2245,2555.45,2733.86,2814.9,2825.16,2784.94,1886.6,1160.16,770.453,569.768,460.497,394.395,349.128,314.499,285.826,0,78.0252,156.825,249.607,349.936,453.104,555.719,655.394,1241.89,1474.54,1509.05,1454.73,1365.64,1266.28,1167.26,1072.95,984.892,59.0363,65.0609,84.529,114.2,138.544,130.917,122.288,83.1971,41.2651,28.5221,28.4537,13.1148,17.259,17.754,13.0883,14.5482
12.455,0.978272,0.210059,4,15,0,-11.6655,4.46436,3.8201,23.6925,42.3596,0.960224,0.157525,-0.960224,0.960224,0,0,-0.349665,0.161236,0,0.0901825,-0.0901825,0.188429,0.161236,0.0901825,0,73.3601,93.9606,107.23,115.006,118.706,119.423,117.997,81.2453,50.5613,33.8305,25.1148,20.3325,17.4287,15.4396,13.9201,12.6638,73.3601,93.9606,107.23,115.006,118.706,119.423,117.997,81.2453,50.5613,33.8305,25.1148,20.3325,17.4287,15.4396,13.9201,12.6638,5000,3093.57,2433.35,1914.04,1505.55,1184.24,931.505,732.707,107.372,15.7344,2.30574,0.337886,0.0495143,0.0072559,0.00106329,0.000155816,2.28335e-05,0,1738.09,2226.16,2540.56,2724.77,2812.44,2829.44,2795.65,1924.91,1197.92,801.53,595.034,481.728,412.93,365.803,329.802,300.037,0,76.9657,154.952,247.015,346.826,449.725,552.336,652.264,1246.61,1488.9,1530.07,1479.48,1392.14,1293.34,1194.21,1099.39,1010.62,62.6058,76.2723,96.4746,110.906,138.075,121.717,146.098,87.0644,39.2663,24.8553,23.5305,18.946,15.7229,18.4795,12.0533,9.17415
11.1686,0.876763,0.210059,3,15,0,-7.69779,4.3575,3.61368,26.7534,42.0931,1.11369,0.170796,-1.11369,1.11369,0,0,-0.29795,0.135074,0,0.0858496,-0.0858496,0.162876,0.135074,0.0858496,0,73.6719,93.5053,105.893,112.856,115.905,116.17,114.49,79.843,51.6745,35.6237,26.6851,21.488,18.2395,16.0228,14.3712,13.046,73.6719,93.5053,105.893,112.856,115.905,116.17,114.49,79.843,51.6745,35.6237,26.6851,21.488,18.2395,16.0228,14.3712,13.046,5000,2865.07,2168.8,1641.73,1242.75,940.735,712.115,539.055,58.1161,6.26555,0.675496,0.0728259,0.00785143,0.000846471,9.12588e-05,9.83871e-06,1.06072e-06,0,1970.97,2501.58,2833,3019.27,3100.85,3107.94,3063.01,2136.07,1382.47,953.054,713.916,574.877,487.969,428.664,384.478,349.026,0,73.714,147.536,234.005,327.147,422.682,517.594,609.801,1162.12,1404.88,1466.36,1438.26,1369.36,1284.17,1194.71,1106.76,1022.92,79.3582,112.822,104.707,131.714,144.804,95.385,110.166,74.8028,44.9112,38.2147,22.3533,23.9056,25.312,17.9738,12.197,9.79822
10.328,0.994478,0.210059,3,7,0,-9.90024,4.54364,3.41018,26.7944,47.8177,1.04652,0.167356,-1.04652,1.04652,0,0,-0.296846,0.127272,0,0.0713162,-0.0713162,0.169574,0.127272,0.0713162,0,70.2287,89.7637,102.31,109.671,113.221,114.002,112.804,79.6457,50.7757,33.9522,24.5819,19.2372,16.0195,13.9321,12.4573,11.3263,70.2287,89.7637,102.31,109.671,113.221,114.002,112.804,79.6457,50.7757,33.9522,24.5819,19.2372,16.0195,13.9321,12.4573,11.3263,5000,2962.92,2280.85,1755.78,1351.6,1040.45,800.935,616.556,76.0283,9.37514,1.15606,0.142555,0.0175786,0.00216764,0.000267295,3.29604e-05,4.06439e-06,0,1881.74,2405.16,2741.33,2938.58,3033.69,3054.62,3022.52,2134.06,1360.5,909.728,658.657,515.45,429.233,373.301,333.787,303.482,0,66.1258,133.145,212.38,298.51,387.638,476.954,564.465,1106.92,1364.87,1446.29,1436.5,1382.9,1310.08,1230.54,1150.49,1072.93,59.6338,80.2035,130.042,109.991,138.198,101.226,98.9209,85.7599,50.0409,35.2266,20.3824,22.2795,15.3161,11.659,10.1158,12.9033
11.2802,0.971472,0.210059,4,15,0,-8.98492,4.36455,3.58018,27.533,45.7559,1.38838,0.110719,-1.38838,1.38838,0,0,-0.288553,0.130032,0,0.0782451,-0.0782451,0.158521,0.130032,0.0782451,0,83.984,103.835,114.855,119.867,120.847,119.176,115.812,76.3791,49.1066,33.9391,25.4458,20.4752,17.3715,15.2729,13.7304,12.5091,83.984,103.835,114.855,119.867,120.847,119.176,115.812,76.3791,49.1066,33.9391,25.4458,20.4752,17.3715,15.2729,13.7304,12.5091,5000,2497.4,1765.01,1247.4,881.586,623.051,440.335,311.202,19.3693,1.20555,0.0750338,0.00467013,0.00029067,1.80914e-05,1.12601e-06,7.00835e-08,4.36202e-09,0,2312.34,2858.9,3162.31,3300.3,3327.29,3281.27,3188.67,2102.95,1352.06,934.448,700.6,563.745,478.289,420.509,378.041,344.413,0,85.0861,167.485,261.708,361.03,460.956,558.552,651.965,1190.84,1423.38,1486.17,1464.35,1402.6,1323.84,1239.68,1155.86,1075.14,73.0158,108.944,109.221,129.195,130.619,119.974,113.155,84.6936,56.5257,40.7423,23.239,18.5304,20.098,13.3541,14.3754,9.9313
14.7892,0.923699,0.210059,4,15,0,-8.28098,4.13706,4.66997,21.1125,49.939,0.842981,0.109383,-0.842981,0.842981,0,0,-0.417148,0.221195,0,0.0935135,-0.0935135,0.195953,0.221195,0.0935135,0,73.052,93.95,107.571,115.659,119.589,120.437,119.043,80.823,49.3534,33.171,25.3482,21.2849,18.8335,17.0879,15.6787,14.4555,73.052,93.95,107.571,115.659,119.589,120.437,119.043,80.823,49.3534,33.171,25.3482,21.2849,18.8335,17.0879,15.6787,14.4555,5000,3280.34,2657.01,2152.13,1743.18,1411.94,1143.65,926.331,171.618,31.795,5.89055,1.09132,0.202185,0.037458,0.00693971,0.00128569,0.000238196,0,1542.31,1983.52,2271.09,2441.86,2524.83,2542.73,2513.3,1706.38,1041.97,700.324,535.164,449.377,397.622,360.769,331.017,305.191,0,93.3169,188.361,300.92,423.243,549.548,675.593,798.334,1520.8,1798.89,1833.11,1764.75,1660.13,1546.78,1435.37,1329.73,1230.99,85.4702,97.6898,106.027,103.183,132.871,127.746,111,70.5381,51.538,34.6067,32.2674,20.0428,15.5242,16.6092,16.1425,14.2039
12.7829,0.911978,0.210059,3,7,0,-11.4953,3.72251,3.90867,21.1681,64.1242,0.88633,0.0978511,-0.88633,0.88633,0,0,-0.360503,0.184649,0,0.0609547,-0.0609547,0.175854,0.184649,0.0609547,0,76.9052,99.1355,113.796,122.684,127.213,128.491,127.381,88.1163,53.3105,34.1798,24.5149,19.5716,16.8659,15.2121,14.0608,13.1592,76.9052,99.1355,113.796,122.684,127.213,128.491,127.381,88.1163,53.3105,34.1798,24.5149,19.5716,16.8659,15.2121,14.0608,13.1592,5000,3210.01,2572.02,2060.83,1651.24,1323.05,1060.1,849.402,144.297,24.5132,4.16431,0.707435,0.120179,0.0204161,0.0034683,0.000589196,0.000100093,0,1627.94,2098.51,2408.85,2596.99,2692.87,2719.91,2696.41,1865.26,1128.48,723.523,518.935,414.294,357.02,322.013,297.64,278.555,0,82.5725,167.406,268.671,379.687,495.425,612.144,727.116,1447.3,1788.27,1895.77,1889.42,1832.49,1755.15,1671.2,1586.81,1504.68,81.0209,99.8645,109.073,153.097,127.937,113.691,99.5207,87.0681,46.8131,33.9291,24.528,18.7491,17.0501,13.5589,14.043,12.4464
13.8431,0.938643,0.210059,3,7,0,-10.8315,3.81416,4.0625,21.9209,67.8675,0.855806,0.0970325,-0.855806,0.855806,0,0,-0.359321,0.185325,0,0.0598593,-0.0598593,0.173996,0.185325,0.0598593,0,72.254,93.4719,107.66,116.444,121.114,122.686,121.959,85.7345,52.2151,33.4639,23.9113,19.0176,16.3504,14.7346,13.6211,12.7567,72.254,93.4719,107.66,116.444,121.114,122.686,121.959,85.7345,52.2151,33.4639,23.9113,19.0176,16.3504,14.7346,13.6211,12.7567,5000,3259.37,2631.58,2124.7,1715.46,1385.04,1118.26,902.872,163.036,29.44,5.31612,0.959955,0.173343,0.0313014,0.00565222,0.00102065,0.000184303,0,1583.87,2048.99,2360,2552.57,2654.93,2689.39,2673.46,1879.38,1144.6,733.56,524.158,416.882,358.416,322.995,298.588,279.638,0,80.4378,163.47,262.953,372.409,486.92,602.796,717.315,1443.9,1796.33,1912.47,1911.51,1857.83,1782.48,1699.81,1616.28,1534.73,73.8034,94.4292,115.612,130.247,125.231,101.753,122.554,96.5136,52.0024,32.0708,28.3353,17.148,14.808,16.6036,13.625,10.5827
