# stan_version_major = 2
# stan_version_minor = 14
# stan_version_patch = 0
# model = LinTwoCptModel_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.data.R
# init = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel.init.R
# random
#   seed = 96880
# output
#   file = /data/example-models/PKPD/torsten/LinTwoCptModel/LinTwoCptModel/LinTwoCptModel1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,CL,Q,V1,V2,ka,sigma,K.1.1,K.2.1,K.3.1,K.1.2,K.2.2,K.3.2,K.1.3,K.2.3,K.3.3,k10,k12,k21,cHat.1,cHat.2,cHat.3,cHat.4,cHat.5,cHat.6,cHat.7,cHat.8,cHat.9,cHat.10,cHat.11,cHat.12,cHat.13,cHat.14,cHat.15,cHat.16,cHat.17,cHatObs.1,cHatObs.2,cHatObs.3,cHatObs.4,cHatObs.5,cHatObs.6,cHatObs.7,cHatObs.8,cHatObs.9,cHatObs.10,cHatObs.11,cHatObs.12,cHatObs.13,cHatObs.14,cHatObs.15,cHatObs.16,x.1.1,x.2.1,x.3.1,x.4.1,x.5.1,x.6.1,x.7.1,x.8.1,x.9.1,x.10.1,x.11.1,x.12.1,x.13.1,x.14.1,x.15.1,x.16.1,x.17.1,x.1.2,x.2.2,x.3.2,x.4.2,x.5.2,x.6.2,x.7.2,x.8.2,x.9.2,x.10.2,x.11.2,x.12.2,x.13.2,x.14.2,x.15.2,x.16.2,x.17.2,x.1.3,x.2.3,x.3.3,x.4.3,x.5.3,x.6.3,x.7.3,x.8.3,x.9.3,x.10.3,x.11.3,x.12.3,x.13.3,x.14.3,x.15.3,x.16.3,x.17.3,cObsPred.1,cObsPred.2,cObsPred.3,cObsPred.4,cObsPred.5,cObsPred.6,cObsPred.7,cObsPred.8,cObsPred.9,cObsPred.10,cObsPred.11,cObsPred.12,cObsPred.13,cObsPred.14,cObsPred.15,cObsPred.16
14.512,0.97203,0.206822,4,15,0,-12.1412,4.09018,4.39636,23.6482,58.5278,0.934539,0.0741307,-0.934539,0.934539,0,0,-0.358866,0.185907,0,0.0751158,-0.0751158,0.17296,0.185907,0.0751158,0,71.7941,92.0916,105.229,112.976,116.704,117.477,116.116,79.6392,49.044,32.5711,24.2309,19.8455,17.3109,15.647,14.4071,13.3882,71.7941,92.0916,105.229,112.976,116.704,117.477,116.116,79.6392,49.044,32.5711,24.2309,19.8455,17.3109,15.647,14.4071,13.3882,5000,3133.56,2480.68,1963.83,1554.67,1230.76,974.329,771.328,118.99,18.356,2.8317,0.436834,0.0673885,0.0103957,0.00160371,0.000247397,3.81648e-05,0,1697.8,2177.8,2488.49,2671.67,2759.83,2778.12,2745.93,1883.32,1159.8,770.247,573.017,469.31,409.372,370.024,340.702,316.607,0,86.8094,175.195,279.945,393.966,511.996,630.192,745.8,1448.5,1757.48,1836.29,1807.38,1732.96,1641.81,1546.76,1453.36,1363.88,69.2414,88.9025,106.766,120.604,123.255,116.735,108.583,76.4305,48.8441,28.8581,24.7564,20.6414,17.7783,16.3567,13.1653,13.2095
15.0433,0.689369,0.206822,3,15,0,-10.8526,4.1276,4.54403,19.0368,55.8834,0.778555,0.0842318,-0.778555,0.778555,0,0,-0.455518,0.238697,0,0.0813127,-0.0813127,0.216822,0.238697,0.0813127,0,75.2493,96.9856,111.237,119.753,123.921,124.842,123.382,82.3433,48.361,31.2087,23.2761,19.4109,17.2231,15.7282,14.5398,13.5084,75.2493,96.9856,111.237,119.753,123.921,124.842,123.382,82.3433,48.361,31.2087,23.2761,19.4109,17.2231,15.7282,14.5398,13.5084,5000,3387.73,2788.55,2295.34,1889.37,1555.2,1280.14,1053.72,222.065,46.7989,9.8626,2.07848,0.438028,0.0923118,0.0194542,0.00409985,0.000864018,0,1432.51,1846.3,2117.6,2279.71,2359.07,2376.6,2348.81,1567.56,920.641,594.115,443.103,369.522,327.874,299.416,276.792,257.156,0,93.5599,189.357,303.263,427.522,556.288,685.228,811.194,1561.25,1857.46,1901.4,1839.43,1740.18,1631.67,1524.49,1422.34,1326.29,67.5908,105.357,107.683,127.681,124.04,125.505,132.868,74.1689,51.6914,31.4527,25.7462,22.7342,16.2832,15.9388,15.2883,14.7755
14.5142,0.978571,0.206822,4,31,0,-13.6286,4.48577,4.13063,23.6142,48.2816,0.976409,0.110774,-0.976409,0.976409,0,0,-0.364883,0.174922,0,0.0855529,-0.0855529,0.189961,0.174922,0.0855529,0,74.2614,94.7468,107.712,115.081,118.335,118.605,116.755,78.2503,47.7884,31.7482,23.6481,19.317,16.7298,14.9651,13.6104,12.48,74.2614,94.7468,107.712,115.081,118.335,118.605,116.755,78.2503,47.7884,31.7482,23.6481,19.317,16.7298,14.9651,13.6104,12.48,5000,3068.64,2403.99,1883.31,1475.4,1155.84,905.492,709.369,100.641,14.2783,2.02572,0.287396,0.040774,0.00578476,0.000820705,0.000116437,1.65193e-05,0,1753.62,2237.37,2543.52,2717.55,2794.37,2800.75,2757.08,1847.82,1128.48,749.706,558.43,456.156,395.06,353.389,321.399,294.706,0,84.5429,169.865,270.269,378.784,490.311,601.189,708.846,1341.95,1595.19,1637.63,1586.15,1497.79,1398.08,1298,1202.03,1111.81,77.1913,98.3238,134.951,130.282,119.129,111.284,149.955,77.6359,43.5862,38.7816,27.7353,15.1833,15.4916,17.4913,13.9622,12.6622
14.0803,0.798269,0.206822,3,11,0,-11.8159,4.27362,3.87012,23.601,46.6279,1.00851,0.124856,-1.00851,1.00851,0,0,-0.345059,0.163981,0,0.0830001,-0.0830001,0.181078,0.163981,0.0830001,0,76.5586,97.6037,110.908,118.476,121.838,122.16,120.329,81.5451,50.4742,33.7406,25.0756,20.3602,17.5351,15.6298,14.1922,13.0111,76.5586,97.6037,110.908,118.476,121.838,122.16,120.329,81.5451,50.4742,33.7406,25.0756,20.3602,17.5351,15.6298,14.1922,13.0111,5000,3019.78,2346.8,1823.81,1417.36,1101.5,856.024,665.255,88.5129,11.7767,1.56691,0.208479,0.0277383,0.00369061,0.00049104,6.53334e-05,8.69267e-06,0,1806.86,2303.54,2617.55,2796.16,2875.5,2883.11,2839.88,1924.55,1191.24,796.312,591.809,480.52,413.847,368.879,334.95,307.074,0,81.7588,164.212,261.223,366.086,473.916,581.209,685.512,1304.88,1562.87,1615.95,1574.39,1493.57,1399.22,1302.91,1209.63,1121.38,95.7008,133.348,113.086,118.705,120.291,121.358,115.947,76.8976,53.0683,33.9769,23.8983,19.7626,16.1176,16.6068,13.951,15.8364
13.0159,0.90538,0.206822,4,19,0,-11.5354,4.22278,4.85856,21.9096,61.8033,0.780422,0.0916769,-0.780422,0.780422,0,0,-0.414491,0.221755,0,0.0786133,-0.0786133,0.192736,0.221755,0.0786133,0,66.1985,85.7617,98.8818,107.021,111.347,112.789,112.087,78.1401,47.4796,31.0732,23.1011,19.103,16.8501,15.3577,14.2109,13.238,66.1985,85.7617,98.8818,107.021,111.347,112.789,112.087,78.1401,47.4796,31.0732,23.1011,19.103,16.8501,15.3577,14.2109,13.238,5000,3384.57,2784.65,2291.06,1884.97,1550.85,1275.96,1049.79,220.413,46.2777,9.7164,2.04004,0.428325,0.0899305,0.0188817,0.00396438,0.000832355,0,1450.39,1879.01,2166.46,2344.78,2439.56,2471.17,2455.78,1712.02,1040.26,680.802,506.136,418.539,369.18,336.481,311.355,290.04,0,87.7361,178.185,286.352,405.059,528.841,653.594,776.294,1530.76,1857.34,1929.75,1887.34,1800.12,1698.78,1595.88,1496.33,1401.82,68.6147,84.1837,92.0101,103.591,117.922,117.82,122.418,74.4618,45.9787,33.0519,26.5698,21.2769,16.1269,16.0005,15.5273,14.145
14.186,0.986725,0.206822,5,31,0,-9.62904,4.09404,4.16868,23.3924,50.705,1.01034,0.12354,-1.01034,1.01034,0,0,-0.353223,0.178207,0,0.0822144,-0.0822144,0.175016,0.178207,0.0822144,0,77.1853,98.2759,111.528,118.983,122.201,122.368,120.382,80.9179,50.0027,33.6517,25.3218,20.8403,18.1639,16.3485,14.9633,13.8112,77.1853,98.2759,111.528,118.983,122.201,122.368,120.382,80.9179,50.0027,33.6517,25.3218,20.8403,18.1639,16.3485,14.9633,13.8112,5000,3017.02,2343.59,1820.48,1414.13,1098.48,853.29,662.827,87.868,11.6483,1.54416,0.204702,0.0271364,0.00359735,0.000476884,6.32184e-05,8.38057e-06,0,1805.55,2298.91,2608.9,2783.3,2858.59,2862.49,2816.03,1892.86,1169.68,787.194,592.338,487.505,424.898,382.431,350.028,323.078,0,88.8786,178.382,283.563,397.122,513.752,629.661,742.203,1407.4,1682.78,1740.42,1698.88,1616.64,1520.4,1421.98,1326.4,1235.66,70.1189,102.46,124.475,160.692,141.627,117.066,152.925,77.0102,40.1277,38.1408,27.4718,18.9039,16.8123,14.6392,13.9073,16.4642
13.7532,0.846547,0.206822,2,7,0,-10.7714,4.48609,4.00631,25.5156,45.5984,0.963987,0.0983201,-0.963987,0.963987,0,0,-0.332831,0.157014,0,0.0878609,-0.0878609,0.175817,0.157014,0.0878609,0,68.6251,88.0648,100.706,108.238,111.968,112.905,111.824,78.5947,49.834,33.7391,25.1618,20.3837,17.4716,15.4892,13.9906,12.763,68.6251,88.0648,100.706,108.238,111.968,112.905,111.824,78.5947,49.834,33.7391,25.1618,20.3837,17.4716,15.4892,13.9906,12.763,5000,3087.76,2426.5,1906.85,1498.48,1177.58,925.391,727.213,105.768,15.3832,2.23737,0.325408,0.0473283,0.00688355,0.00100116,0.000145612,2.11781e-05,0,1751.01,2247.03,2569.57,2761.75,2856.94,2880.85,2853.25,2005.39,1271.55,860.876,642.019,520.104,445.798,395.216,356.979,325.656,0,75.4432,152.095,242.802,341.399,443.331,545.283,644.889,1247.24,1506.15,1562.6,1523.06,1442.87,1348.34,1251.55,1157.8,1069.26,77.1411,112.908,100.783,102.647,110.894,99.4696,136.112,81.0439,50.2064,34.8739,19.8475,20.3946,16.8702,15.1963,14.2487,11.6942
14.5846,0.997269,0.206822,4,15,0,-12.2582,4.51074,4.67191,19.3196,42.1822,0.80311,0.112233,-0.80311,0.80311,0,0,-0.475303,0.241822,0,0.110756,-0.110756,0.23348,0.241822,0.110756,0,75.671,97.0377,110.762,118.699,122.308,122.731,120.859,79.6015,47.6918,32.0543,24.6983,20.8125,18.3286,16.4475,14.8705,13.4836,75.671,97.0377,110.762,118.699,122.308,122.731,120.859,79.6015,47.6918,32.0543,24.6983,20.8125,18.3286,16.4475,14.8705,13.4836,5000,3346.39,2737.67,2239.67,1832.26,1498.96,1226.29,1003.22,201.292,40.3881,8.10365,1.62596,0.326239,0.0654582,0.0131338,0.00263524,0.000528746,0,1461.93,1874.73,2139.88,2293.22,2362.94,2371.12,2334.94,1537.87,921.388,619.276,477.161,402.089,354.101,317.759,287.292,260.498,0,96.5911,194.323,309.378,433.594,560.933,687.012,808.732,1492.07,1710.23,1693.88,1590.39,1463.06,1335.4,1215.23,1104.61,1003.63,70.8391,90.7705,90.1053,108.741,118.052,120.26,119.211,91.7314,51.4161,27.7572,24.4225,20.0162,18.3596,18.1799,17.3523,13.305
15.0132,0.970982,0.206822,4,15,0,-14.0432,3.96554,4.31137,21.1541,63.0684,0.786243,0.0858766,-0.786243,0.786243,0,0,-0.391268,0.203808,0,0.0683602,-0.0683602,0.18746,0.203808,0.0683602,0,69.3805,90.0865,104.103,112.927,117.756,119.546,119.059,84.1308,51.1143,32.8624,23.7851,19.2255,16.7351,15.177,14.0476,13.128,69.3805,90.0865,104.103,112.927,117.756,119.546,119.059,84.1308,51.1143,32.8624,23.7851,19.2255,16.7351,15.177,14.0476,13.128,5000,3374.73,2772.52,2277.77,1871.3,1537.37,1263.03,1037.64,215.341,44.6894,9.27434,1.92469,0.399429,0.082893,0.0172027,0.00357005,0.000740888,0,1467.68,1905.7,2202.21,2388.87,2491.01,2528.89,2518.59,1779.71,1081.28,695.173,503.153,406.698,354.015,321.054,297.164,277.711,0,81.6162,166.147,267.64,379.492,496.642,615.263,732.508,1471.26,1814.53,1911.15,1890.09,1819.47,1730.75,1637.63,1545.83,1457.62,67.8705,89.86,110.464,123.969,105.769,117.829,116.228,79.7854,58.9772,34.7905,23.7297,18.3988,17.3474,16.9314,15.0719,11.9917
10.6831,0.907531,0.206822,3,7,0,-9.22762,3.62235,3.95157,18.5376,58.8369,0.702661,0.112516,-0.702661,0.702661,0,0,-0.40857,0.213165,0,0.0671616,-0.0671616,0.195405,0.213165,0.0671616,0,71.8874,94.0338,109.431,119.499,125.395,128.058,128.246,93.467,57.2666,36.5437,26.1285,20.9357,18.1534,16.4494,15.2324,14.2477,71.8874,94.0338,109.431,119.499,125.395,128.058,128.246,93.467,57.2666,36.5437,26.1285,20.9357,18.1534,16.4494,15.2324,14.2477,5000,3518.76,2951.88,2476.33,2077.39,1742.72,1461.97,1226.44,300.831,73.7904,18.0999,4.4397,1.089,0.26712,0.0655214,0.0160716,0.00394218,0,1332.62,1743.16,2028.59,2215.24,2324.53,2373.89,2377.37,1732.66,1061.59,677.435,484.36,388.099,336.522,304.934,282.373,264.12,0,77.1075,157.743,255.288,363.57,477.779,594.205,710.03,1457.6,1819.13,1927.32,1911.45,1842.67,1754.41,1661.28,1569.32,1480.89,84.6631,115.649,99.6366,106.394,144.025,134.5,147.592,99.4758,73.7403,43.0038,22.4629,24.9305,22.0813,14.2511,14.7777,14.577
10.5618,0.981282,0.206822,4,23,0,-7.67936,4.97463,4.6434,25.7053,33.7529,1.22645,0.0977831,-1.22645,1.22645,0,0,-0.374165,0.180639,0,0.13757,-0.13757,0.193525,0.180639,0.13757,0,80.6448,100.134,111.025,115.944,116.788,114.916,111.299,70.4637,44.8112,32.0879,25.3487,21.2478,18.3698,16.1216,14.2484,12.6337,80.6448,100.134,111.025,115.944,116.788,114.916,111.299,70.4637,44.8112,32.0879,25.3487,21.2478,18.3698,16.1216,14.2484,12.6337,5000,2708.01,1992.92,1466.66,1079.37,794.346,584.587,430.219,37.0176,3.18513,0.274061,0.0235812,0.00202902,0.000174584,1.50219e-05,1.29254e-06,1.11215e-07,0,2073,2573.97,2853.93,2980.39,3002.07,2953.94,2860.98,1811.29,1151.89,824.831,651.596,546.182,472.201,414.412,366.26,324.754,0,104.395,205.044,319.303,438.49,556.77,670.347,776.869,1318.02,1452.35,1406.97,1297.88,1172.93,1050.53,937.121,834.442,742.404,85.2709,101.58,91.2549,110.78,110.016,104.588,90.4389,77.9305,46.2799,32.838,32.5147,19.0544,17.2673,14.4888,13.4252,11.8189
13.3428,0.965091,0.206822,3,7,0,-9.13601,4.93364,4.60864,24.6085,34.6434,1.10464,0.121444,-1.10464,1.10464,0,0,-0.387764,0.187279,0,0.133031,-0.133031,0.200485,0.187279,0.133031,0,77.7804,97.6207,109.288,115.111,116.822,115.695,112.671,72.414,45.4783,32.1097,25.1863,21.0777,18.2418,16.0424,14.2122,12.6326,77.7804,97.6207,109.288,115.111,116.822,115.695,112.671,72.414,45.4783,32.1097,25.1863,21.0777,18.2418,16.0424,14.2122,12.6326,5000,2878.07,2183.57,1656.65,1256.89,953.592,723.482,548.9,60.2583,6.61516,0.726212,0.0797236,0.00875206,0.000960802,0.000105477,1.15793e-05,1.27117e-06,0,1914.06,2402.3,2689.4,2832.72,2874.8,2847.09,2772.65,1782,1119.15,790.171,619.796,518.691,448.904,394.78,349.741,310.869,0,99.1828,196.288,307.789,425.346,543.174,657.367,765.391,1329.64,1479.21,1438.96,1330.67,1205.07,1081.58,966.942,862.956,769.562,89.2678,114.05,106.899,107.363,107.628,102.433,128.888,69.9883,45.4793,34.5287,23.4416,20.3107,17.2882,15.0791,16.4248,12.9367
13.2786,0.948496,0.206822,4,15,0,-11.3174,4.22221,3.78209,24.8977,52.6564,1.10026,0.126677,-1.10026,1.10026,0,0,-0.321487,0.151905,0,0.0718258,-0.0718258,0.169582,0.151905,0.0718258,0,77.9608,98.7444,111.56,118.575,121.414,121.292,119.114,80.1313,49.8062,33.2291,24.4427,19.607,16.7447,14.8785,13.5288,12.4596,77.9608,98.7444,111.56,118.575,121.414,121.292,119.114,80.1313,49.8062,33.2291,24.4427,19.607,16.7447,14.8785,13.5288,12.4596,5000,2884.37,2190.74,1663.92,1263.78,959.872,729.044,553.725,61.3224,6.79115,0.752087,0.0832899,0.00922395,0.00102151,0.000113127,1.25282e-05,1.38744e-06,0,1941.05,2458.51,2777.58,2952.24,3022.93,3019.9,2965.67,1995.09,1240.06,827.33,608.568,488.169,416.904,370.44,336.835,310.216,0,81.9418,164.03,260.193,363.783,470.031,575.577,678.103,1292.23,1564.82,1640.4,1620.15,1556.54,1475.29,1388.72,1302.65,1219.68,71.8988,106.846,108.038,136.273,130.216,109.308,104.202,88.8957,46.4314,32.4515,21.5947,21.1746,17.2741,16.7188,12.9385,13.5706
12.1743,0.902723,0.206822,4,15,0,-10.2262,3.74449,4.78198,15.6925,69.0821,0.632979,0.0945178,-0.632979,0.632979,0,0,-0.543346,0.30473,0,0.0692218,-0.0692218,0.238616,0.30473,0.0692218,0,75.2255,97.5415,112.497,121.723,126.535,127.994,126.946,85.5802,49.3667,30.9889,22.7615,19.0159,17.0637,15.8068,14.8283,13.9762,75.2255,97.5415,112.497,121.723,126.535,127.994,126.946,85.5802,49.3667,30.9889,22.7615,19.0159,17.0637,15.8068,14.8283,13.9762,5000,3643.51,3110.25,2655.04,2266.45,1934.73,1651.57,1409.85,397.533,112.092,31.6064,8.91204,2.51292,0.708565,0.199793,0.0563356,0.0158849,0,1180.48,1530.67,1765.36,1910.13,1985.65,2008.54,1992.11,1342.97,774.688,486.293,357.186,298.408,267.773,248.048,232.694,219.322,0,98.189,199.744,321.453,455.249,594.945,735.861,874.524,1724.62,2085.59,2162.4,2117.08,2027.52,1925.52,1822.93,1723.82,1629.43,64.3923,107.214,119.601,111.283,133.31,116.114,124.558,90.7595,47.9308,27.1737,23.3875,16.3438,17.6428,12.9955,15.4564,13.8013
11.9529,0.961794,0.206822,5,31,0,-9.40195,3.73993,5.35012,17.6122,78.0256,0.680366,0.0782143,-0.680366,0.680366,0,0,-0.516124,0.303774,0,0.0685688,-0.0685688,0.21235,0.303774,0.0685688,0,71.6955,92.753,106.742,115.258,119.582,120.739,119.548,79.926,46.2538,29.4362,21.9816,18.6008,16.8346,15.6901,14.7931,14.0076,71.6955,92.753,106.742,115.258,119.582,120.739,119.548,79.926,46.2538,29.4362,21.9816,18.6008,16.8346,15.6901,14.7931,14.0076,5000,3558.2,3001.65,2532.16,2136.1,1801.99,1520.13,1282.37,328.892,84.3521,21.6341,5.54855,1.42306,0.364976,0.0936064,0.0240075,0.00615729,0,1262.71,1633.58,1879.96,2029.94,2106.09,2126.48,2105.49,1407.67,814.628,518.435,387.143,327.601,296.493,276.336,260.538,246.704,0,104.885,213.064,342.434,484.359,632.251,781.156,927.424,1819.17,2196.91,2280.94,2239.8,2153.23,2053.46,1952.48,1854.44,1760.63,69.9963,98.9234,98.8998,124.94,122.049,131.976,103.409,81.9401,46.0386,29.6351,23.0145,17.6795,16.2617,13.3762,13.5777,13.9887
13.042,0.87795,0.206822,3,7,0,-9.87729,3.98124,4.15765,18.5722,61.3232,0.718048,0.0838084,-0.718048,0.718048,0,0,-0.438229,0.223864,0,0.0677989,-0.0677989,0.214365,0.223864,0.0677989,0,72.5004,94.2983,109.116,118.477,123.616,125.523,124.994,87.1942,51.5667,32.2892,23.0485,18.5992,16.2453,14.7843,13.7119,12.8223,72.5004,94.2983,109.116,118.477,123.616,125.523,124.994,87.1942,51.5667,32.2892,23.0485,18.5992,16.2453,14.7843,13.7119,12.8223,5000,3491.79,2918.01,2438.52,2037.82,1702.96,1423.12,1189.27,282.874,67.2829,16.0036,3.80652,0.905399,0.215353,0.0512228,0.0121836,0.00289792,0,1346.49,1751.33,2026.52,2200.39,2295.82,2331.24,2321.42,1619.39,957.71,599.682,428.063,345.429,301.712,274.578,254.661,238.139,0,82.1339,167.415,269.977,383.149,501.791,621.988,740.812,1486.21,1822.73,1907.17,1875.24,1797,1703.55,1607.68,1514.36,1425.33,72.2861,92.7593,125.195,127.112,104.374,120.469,118.213,83.4013,58.6425,32.7481,20.3284,23.8441,16.6977,14.1118,11.9548,12.6094
12.0635,0.761849,0.206822,2,3,0,-8.81806,3.87909,4.25942,20.1305,58.9249,0.68432,0.0834945,-0.68432,0.68432,0,0,-0.404288,0.211591,0,0.0722857,-0.0722857,0.192698,0.211591,0.0722857,0,64.8343,85.0437,99.2422,108.671,114.343,117.088,117.576,87.5111,54.6772,35.4546,25.6033,20.5915,17.8471,16.1316,14.8885,13.8757,64.8343,85.0437,99.2422,108.671,114.343,117.088,117.576,87.5111,54.6772,35.4546,25.6033,20.5915,17.8471,16.1316,14.8885,13.8757,5000,3551.17,2992.77,2522.17,2125.57,1791.33,1509.65,1272.26,323.731,82.3743,20.9604,5.33342,1.3571,0.345319,0.0878674,0.0223581,0.00568908,0,1305.14,1711.97,1997.79,2187.59,2301.78,2357.03,2366.86,1761.64,1100.68,713.718,515.406,414.516,359.27,324.737,299.713,279.324,0,74.7482,153.115,248.103,353.75,465.387,579.396,693.012,1430.84,1790.2,1896.81,1878.25,1806.02,1714.12,1617.54,1522.5,1431.43,72.5249,92.3653,89.1738,100.157,116.143,103.786,117.858,79.7556,48.0028,34.5878,23.6891,16.3042,17.6887,18.2021,15.7865,15.605
12.0526,0.864865,0.206822,4,15,0,-9.64493,4.21293,5.12998,24.6191,47.8294,1.05061,0.144668,-1.05061,1.05061,0,0,-0.379499,0.208374,0,0.107256,-0.107256,0.171125,0.208374,0.107256,0,75.046,94.8307,106.843,113.209,115.528,115,112.518,74.0013,46.7322,33.1179,26.2917,22.4697,19.9758,18.1017,16.5494,15.191,75.046,94.8307,106.843,113.209,115.528,115,112.518,74.0013,46.7322,33.1179,26.2917,22.4697,19.9758,18.1017,16.5494,15.191,5000,2956.88,2273.86,1748.62,1344.71,1034.09,795.226,611.536,74.7953,9.148,1.11887,0.136845,0.0167372,0.00204708,0.000250373,3.06224e-05,3.74534e-06,0,1847.56,2334.64,2630.38,2787.1,2844.19,2831.18,2770.08,1821.84,1150.5,815.332,647.276,553.183,491.785,445.647,407.43,373.989,0,106.465,212.142,334.864,465.757,598.526,728.798,853.632,1548.33,1788.93,1802.54,1724.36,1614.49,1497.69,1383.71,1276.11,1175.94,73.4586,91.4516,105.263,100.271,99.6644,128.083,84.1626,76.0829,49.2215,38.8144,27.3533,19.6974,21.0533,19.5457,16.7495,18.0446
12.9914,0.921506,0.206822,4,15,0,-9.21242,4.30833,4.33591,29.202,52.2677,1.29196,0.141555,-1.29196,1.29196,0,0,-0.296015,0.14848,0,0.0829558,-0.0829558,0.147535,0.14848,0.0829558,0,75.1794,93.7389,104.464,109.735,111.258,110.252,107.583,72.1764,46.9163,33.007,25.3251,20.8567,18.0496,16.1171,14.6605,13.4768,75.1794,93.7389,104.464,109.735,111.258,110.252,107.583,72.1764,46.9163,33.007,25.3251,20.8567,18.0496,16.1171,14.6605,13.4768,5000,2620.75,1897.37,1373.66,994.508,720.006,521.271,377.391,28.4848,2.14998,0.162277,0.0122484,0.000924484,6.97784e-05,5.26675e-06,3.97525e-07,3.00045e-08,0,2195.39,2737.37,3050.55,3204.48,3248.96,3219.57,3141.65,2107.7,1370.05,963.871,739.543,609.059,527.085,470.652,428.117,393.55,0,91.5486,181.144,284.344,393.817,504.552,613.196,717.571,1323.92,1585.06,1654.93,1631.23,1564.37,1479.57,1389.25,1299.44,1212.93,80.056,85.1742,73.4917,88.2861,142.959,94.3813,112.328,97.35,44.2133,35.4231,25.124,22.8846,22.1383,15.6618,13.0728,18.0526
12.0761,0.96976,0.206822,3,7,0,-11.3066,4.08808,4.20986,27.1278,60.6694,1.30234,0.161317,-1.30234,1.30234,0,0,-0.305883,0.155186,0,0.0693901,-0.0693901,0.150697,0.155186,0.0693901,0,81.161,100.933,112.181,117.522,118.822,117.414,114.239,74.6835,47.1556,32.2843,24.2805,19.7873,17.0857,15.3094,14.0219,13.003,81.161,100.933,112.181,117.522,118.822,117.414,114.239,74.6835,47.1556,32.2843,24.2805,19.7873,17.0857,15.3094,14.0219,13.003,5000,2607.18,1882.66,1359.48,981.688,708.882,511.888,369.637,27.3263,2.02016,0.149345,0.0110407,0.000816212,6.03404e-05,4.46081e-06,3.29776e-07,2.43795e-08,0,2201.72,2738.08,3043.22,3188.1,3223.39,3185.17,3099.05,2026,1279.23,875.801,658.676,536.786,463.498,415.309,380.382,352.741,0,96.3648,190.615,299.147,414.267,530.73,645.032,754.907,1396.95,1681.87,1768.75,1758.04,1701.45,1624.85,1541.05,1456.31,1373.6,76.4776,104.964,114.594,99.868,125.3,128.83,122.407,55.6967,37.483,30.6829,19.083,21.2698,22.4838,12.2725,12.017,10.1806
13.8644,0.881779,0.206822,4,31,0,-9.59684,4.47543,3.67193,26.1693,41.8119,1.07204,0.111534,-1.07204,1.07204,0,0,-0.311333,0.140314,0,0.0878202,-0.0878202,0.171018,0.140314,0.0878202,0,72.9503,92.817,105.328,112.436,115.618,115.984,114.368,79.3519,50.7412,34.6515,25.8512,20.8103,17.6828,15.5467,13.9451,12.65,72.9503,92.817,105.328,112.436,115.618,115.984,114.368,79.3519,50.7412,34.6515,25.8512,20.8103,17.6828,15.5467,13.9451,12.65,5000,2925.36,2237.61,1711.55,1309.16,1001.38,765.955,585.879,68.6508,8.04422,0.942587,0.110448,0.0129419,0.00151648,0.000177694,2.08215e-05,2.43977e-06,0,1909.06,2428.96,2756.35,2942.38,3025.64,3035.22,2992.92,2076.58,1327.86,906.805,676.508,544.592,462.745,406.846,364.933,331.041,0,73.9932,148.32,235.551,329.657,426.288,522.355,615.709,1172.59,1410.71,1463.98,1428.17,1353.29,1263.87,1171.59,1081.8,996.846,57.2924,93.8611,97.3125,122.477,119.924,94.5887,99.0028,74.4316,44.7251,39.3879,28.8796,24.9632,17.1546,16.3517,14.9023,16.5414
